text,label
how trump vs. clinton could reshape the electoral map,REAL
jeb bush endorses ted cruz for president,REAL
"after brussels, trump's 'strength' resonates with gop voters (+video)",REAL
how does donald trump get so much air time? media ethics under fire.,REAL
cruz wins cpac presidential straw poll,REAL
"trump, cruz keep on winning. four reasons why 'super saturday' matters",REAL
"expected wins for clinton, trump rivals in big saturday balloting, but will it be enough?",REAL
down and dirty: mud flies at republican debate,REAL
"clinton takes four states, giving a big boost to her delegate total",REAL
kasich’s ohio win pushes g.o.p. race closer to chaotic convention,REAL
hillary clinton had an amazing night — and not just because of her victories,REAL
"if the gop race was a march madness bracket, this is how it would look",REAL
ben carson’s camp plots vice presidential bid,REAL
excruciating choice for gop leaders: take a risk on trump?,REAL
rivals spar with trump on trust at gop debate – but all vow to support nominee,REAL
"open warfare: romney calls trump ‘a phony, a fraud’; trump calls romney ‘failed candidate’",REAL
is the gop's stop trump campaign too late?,REAL
what we missed about rubio,REAL
rubio’s parting shot at trump,REAL
"trump, clinton pound the competition in super tuesday wins",REAL
super tuesday's over. can trump still be stopped? yes. here's how,REAL
sanders has gotten nastier. does it help explain his staying power?,REAL
"on the ides of march, trump and clinton see fates pointing to nomination",REAL
"new math: where trump, clinton stand after primary victories",REAL
"opinion: face it, trump on course for nomination",REAL
trump's dominance -- and the late effort to stop it,REAL
why both the democratic and republican races are probably going to june,REAL
inside marco’s hollow campaign,REAL
the presidential election delegate simulator,REAL
what an ohio diner can teach washington about politics,REAL
the best explanation for hillary clinton's bizarre comments about the reagans and hiv/aids,REAL
trump has lit a fire. can it be contained?,REAL
kasich: trump has created ‘toxic environment’,REAL
"on eve of florida primary, rubio airs regrets -- and alarm",REAL
bernie sanders has strength among white men pinched by the economy,REAL
why team clinton's not sweating trump,REAL
"what divides america? this weekend, it was a chicago street.",REAL
marco rubio scores at gop debate with condemnation of obama's cuba policy,REAL
"ben carson backs trump, saying combative billionaire has ‘cerebral’ side",REAL
gop candidates set aside insults,REAL
"clinton, sanders accuse trump of inciting violence",REAL
clinton condemns trump over chicago violence,REAL
gop candidates clean up their act in last debate before primaries in crucial states,REAL
trump calls for protesters to be arrested,REAL
trump: i'm not responsible for violence at rallies,REAL
rubio wins d.c. gop convention,REAL
"in debate, hillary clinton's known negatives vie with bernie sanders' unknown ones",REAL
democrats clash over immigration at florida debate,REAL
"trump, sanders trade blame over chicago protests",REAL
gop presidential contenders stay classy with major shift in debate tone and pitch,REAL
"trump rivals scramble to sideline each other ahead of debate, super tuesday",REAL
romney's timely trump trolling,REAL
"sanders wins surprise, narrow victory in michigan",REAL
5 takeaways from the republican debate,REAL
top takeaways from the miami republican debate,REAL
any sign of success for the anti-trump effort and 4 other things to watch for in tuesday's primaries,REAL
poll: trump leads gop race nationally but with weaker hold on the party,REAL
the 8th democratic debate in 100 words (and 4 videos),REAL
gop debate: clinton may regret immigration pledge (opinion),REAL
democratic debate: 5 takeaways - politics.com,REAL
"some supporters of rubio say bad strategy, poorly run campaign killing his chances",REAL
another primary night's results confound (at least some) expectations,REAL
what went wrong for hillary clinton?,REAL
trump is closer to what most republicans believe than the ‘establishment’ candidates are,REAL
"pressure is on trump, sanders in crucial contests tuesday",REAL
why michael bloomberg decided not to run for president (+video),REAL
primary election: what to watch on super tuesday 2,REAL
the south carolina expectations game,REAL
saturday's election results show donald trump can still be stopped,REAL
why house democrats think donald trump can deliver them big gains,REAL
trump throws the gop into an identity crisis,REAL
sparks fly between clinton and sanders at flint debate,REAL
bernie's top strategist: 'maybe they’re going to put him on the ticket',REAL
the power of trump’s call to free america from political correctness (+video),REAL
democratic debate: 5 takeaways,REAL
"cruz camp responds to rubio photoshop flap, brushes off criticism",REAL
one clear loser in thursday’s debate: the grand old party,REAL
rivals pile on trump in republican candidates’ debate,REAL
"as cruz crushes caucuses, gop establishment needs a drink and a hug",REAL
"cruz dares trump to sue him over abortion ad, vows to run it 'more frequently'",REAL
bernie has already won the future of the democratic party,REAL
"mitt romney blasts donald trump as a 'phony,' says gop front-runner's promises are 'worthless'",REAL
viewer's guide to saturday's scattered voting,REAL
factchecking the 11th gop debate,REAL
missing on gop debate stage: a future president (opinion),REAL
hillary clinton plays literal attack dog in effort to shore up nevada,REAL
mitt romney slams ‘phony’ trump: he’s playing ‘the american public for suckers’,REAL
"the daily 202: ted cruz might be the last, best hope for conservatives to stop donald trump after super tuesday",REAL
"mitt romney calls donald trump 'a phony, a fraud'; trump hits back",REAL
"clinton, sanders clash over obama, more at testy debate",REAL
does bernie sanders really want to win? three democratic debate takeaways,REAL
clinton wins by easing democratic split; trump wins by exploiting gop divisions,REAL
clinton’s super tuesday wins prove likability has nothing to do with electability,REAL
2016 election: super tuesday –,REAL
5 things to watch for on super tuesday,REAL
"mitt romney: donald trump is a 'phony, a fraud'",REAL
super tuesday brings harsh light and heartaches on the morning after,REAL
super tuesday: trump victory highlights gop's identity crisis (+video),REAL
donald trump sweeps super tuesday: gop at a crossroads,REAL
"trump, clinton head into sc with fierce competition on their heels",REAL
"christie, fiorina suspend 2016 campaigns",REAL
trump and sanders riding high: yet another major media misfire,REAL
what a donald trump presidency might actually look like,REAL
"on super tuesday eve, donald trump gets his best poll numbers yet",REAL
super tuesday: what gop’s record turnouts say about unique 2016 race,REAL
"trump, sanders crush the competition in new hampshire primaries",REAL
bernie sanders lost poor voters in south carolina by a big margin — a problem for his political revolution,REAL
donald trump may be showing us the future of right-wing politics,REAL
donald trump declines to disavow david duke and the kkk,REAL
"poll: hillary clinton, bernie sanders both top trump",REAL
ted cruz’s judgment day,REAL
plouffe to clinton: stop micromanaging,REAL
what's marco rubio's strategy against donald trump?,REAL
"trump, sanders win new hampshire -- and 2016 battle moves south, west",REAL
hillary clinton scores massive victory in south carolina,REAL
donald trump finally got called out for having no real plans,REAL
"rubio and cruz release tax returns, piling pressure on donald trump",REAL
ted cruz: donald trump can't beat hillary clinton,REAL
stossel: why marco rubio and hillary clinton are 2016's likely nominees,REAL
"sanders, republican governors eye comeback in new hampshire primary",REAL
what marco rubio needs to do now to win,REAL
cnn basically ignored ben carson at thursday’s debate. and that’s just fine.,REAL
why marco rubio’s and ted cruz’s best debate yet might not matter,REAL
"welcome to trump county, u.s.a.",REAL
"donald trump stumbles on david duke, kkk",REAL
will high tide of primary voter turnout float republicans in november?,REAL
mike huckabee's daughter: negative tone in gop race helps clinton,REAL
christie hated trump 19 days ago,REAL
